Index,Category,Condition,Paragraphe,Source,Anticholinergics,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Fluticasone/Salmeterol [SERETIDE],Contrôle des indications :,Antécédent d’asthme :,Traitement de fond de l'asthme. A reprendre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluticasone/Salmeterol [SERETIDE],Contrôle des indications :,Antécédent de BPCO avec VEMS < 60% :,Traitement de fond de la BPCO avec VEMS inférieur à 60%. A reprendre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluticasone/Salmeterol [SERETIDE],Contrôle des indications :,Pas d’antécédent :,Traitement de fond de l'asthme ou de la BPCO avec VEMS inférieur à 60%. A revoir l’indication.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluticasone/Salmeterol [SERETIDE],Contrôle des contre-indications et précautions d'emplois :,Aucune mention de la nécéssité de se rinçer la bouche après utilisation :,"Préconiser la mention ""Se rincer la bouche après chaque utilisation"" sur l'ordonnance.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sertraline [ZOLOFT],Contrôle des indications :,Aucun antécédent retrouvé dans le dossier médical :,"Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V), de cognitifs, syndrome de phobie sociale ou de trouble panique. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé).",AAP,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sertraline [ZOLOFT],Contrôle des indications :,"Antécédent d'épisode dépressif majeur, de TOC, de Phobie Sociale ou de Trouble Panique : ",Prise en charge [d’un épisode dépressif majeur caractérisé / de Troubles Obsessionnels Compulsifs (TOC) / de Phobie Sociale / du Trouble Panique avec ou sans agoraphobie]. Médicament hyponatrémiant (à surveiller chez le sujet âgé). A poursuivre.,AAP,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sertraline [ZOLOFT],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,AAP,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sertraline [ZOLOFT],Contrôle des intéractions médicamenteuses :,Co-prescription de tramadol/lithium/millepertuis :,"Attention, le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].",AAP,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEVELAMER,0,Patient hémodialysé  :,Prise en charge de l’hyperphosphorémie chez l’adulte. A poursuivre selon le dosage.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simeticone [METEOSPAMYL],0,Par défaut :,"Traitement symptomatique des douleurs, des troubles du transit et de l’inconfort intestinal liés aux troubles fonctionnels intestinaux.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simvastatine [ZOCOR],Contrôle des indications :,Prévention primaire (dyslipidémie) chez le plus de 80 ans :,"Absence de preuve formelle de l’efficacité des statines sur la réduction de la mortalité toutes causes chez les sujets âgés de plus de 80 ans à faible risque cardiovasculaire en prévention primaire. Effets indésirables musculo‐squelettiques (myalgies, myopathies, rhabdomyolyse), risque de diabète et d’atteintes hépatiques. Privilégier l’abstention thérapeutique.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simvastatine [ZOCOR],Contrôle des indications :,"Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable), SCC (=Angor stable), AIT, AVC ischémique, AOMI) :","Prévention, secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date], des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose. A reprendre.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simvastatine [ZOCOR],Contrôle des posologies :,"Autre mention que ""le soir"" :","La production de cholestérol étant plus élevé la nuit, privilégier une prise de la statine le soir pour une meilleure efficacité.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simvastatine [ZOCOR],Contrôle des intéractions médicamenteuses :,"En association avec Diltiazem, Vérapamil, Amlodipine, Amiodarone ou Fluconazole :","Attention, risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse et dénutrition, par diminution du métabolisme hépatique de l'hypocholestérolémiant par le [Diltiazem / Vérapamil/ Amlodipine / Amiodarone / Fluconazole] (inhibition du CYP 3A4). Conduite à tenir : Revoir la balance bénéfice risque chez le MUPA, ne pas dépasser la posologie de 20 mg/j de simvastatine ou utiliser une autre statine non concernée par ce type d’interaction (ex : Rosuvastatine).",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levodopa/Carbidopa [SINEMET],Contrôle des indications :,Antécédent maladie de Parkinson :,"Prise en charge de la maladie de Parkinson. Médicament à l’origine d’hypotension orthostatique et, par conséquent, de chute. A prendre en compte. A poursuivre.",(À TRAITER),0,0,2,0,1,0,0,0,0,1,0,0,0,0
Levodopa/Carbidopa [SINEMET],Contrôle des intéractions médicamenteuses :,Co-prescription neuroleptique (caché ou non) :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",(À TRAITER),0,0,2,0,1,0,0,0,0,1,0,0,0,0
Sildenafil,0,(À TRAITER),(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des indications :,Antécédent d’HBP :,"Prise en charge de l’hypertrophie bénigne de la prostate. Médicament à risque d’hypotension orthostatique et, par conséquent, de chutes. Vigilance.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des indications :,Prescription chez une femme :,Prise en charge d'un trouble mictionnelle. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. ,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des posologies :,Prescription le matin :,"Privilégier une prescription de l'alpha-bloquant au soir afin de minimiser le risque d'hypotension orthostatique et, par conséquent, de chute. ",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des contre-indications et précautions d'emplois :,DFG < 30 ml/min :,Attention ! Médicament non recommandé chez le patient insuffisant rénal sévère. Revoir la balance bénéfice-risque.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des intéractions médicamenteuses :,Co-prescription urapidil :,"L’utilisation concomitante de l’urapidil et du silodosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM, 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silodosine [UROREC  / SILODYX],Contrôle des intéractions médicamenteuses :,Co-prescription inhibiteur puissants du CYP 3A4 :,"Attention ! L'association de la silodosine et du [inserer le médicament], inhibiteur puissant du CYP 3A4, fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉE pour risque d’augmentation des concentrations plasmatiques de la silodosine et de ses effets indésirables. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sitagliptine [JANUVIA / XELEVIA],Contrôle des indications :,Antécédent de Diabète de type 2 :,Prise en charge du DNID. Effet sur l'HbA1c modeste et prévention primaire ou secondaire des évènements cardiovasculaires non établi. Rappel : l’objectif HbA1c est de 7% mais peut être fixé à 8% voire 9% pour la personne âgée en cas de polypathologie chronique évoluée. À réévaluer.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitagliptine [JANUVIA / XELEVIA],Contrôle des posologies :,DFG < 45 ml/min et posologie > 50 mg 1 fois/j :,"Prise en charge du DNID. Avec un DFG inférieur à 45 ml/min , préconiser une posologie maximale de 50 mg, 1 fois par jour.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitagliptine [JANUVIA / XELEVIA],Contrôle des posologies :,DFG < 30 ml/min et posologie > 25 mg 1 fois/j :,"Prise en charge du DNID. Avec un DFG inférieur à 30 ml/min , préconiser une posologie maximale de 25 mg, 1 fois par jour.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitagliptine [JANUVIA / XELEVIA],Contrôle des intéractions médicamenteuses :,"Co-prescription d'IEC, Inhibiteurs de mTOR ou Racécadotril :",Attention ! L’association entre le vildagliptine et [IEC/Inhibiteurs de mTOR/Racécadotril] est déconseillée (Thésaurus de l’ANSM 2020) et à risque de majoration de la survenue d’une réaction vasculaire à type d’angio-oedème de la face et du cou pouvant être fatale. Il convient de rechercher des antécédents de survenue de cet effet et de mesurer la nécessité de cette association.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solifenacine [VESICARE],0,Antcédent de fuite urinaire :,"Prise en charge symptomatique de la pollakiurie et/ou de l'impériosité urinaire et/ou de l'incontinence urinaire par impériosité pouvant s'observer en cas d'hyperactivité vésicale. Attention, médicament anticholinergique périphérique, une précaution d’emploi est à prendre en cas de constipation chronique. A reprendre si besoin.",(À TRAITER),1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des indications :,Antécédent d’arythmie sans précision :,"Prévention des récidives des troubles ventriculaires ou supraventriculaires documentés. A poursuivre sous surveillance. Attention un allongement du QT supérieur à 480 ms, impose une diminution/interruption du traitement [HAS FA 2018].",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des indications :,Antécédent de Fibrillation Auriculaire :,"Prise en charge de la fibrillation auriculaire symptomatique, paroxystique ou persistante, malgré le contrôle de la fréquence cardiaque. Attention un allongement du QT supérieur à 480 ms, impose une diminution/interruption du traitement [HAS FA 2018].",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si 30 < DFG < 60 ml/min :,"Rappel : Avec un DFG entre 30 et 60 ml/min , la dose usuelle doit être réduite de moitié.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si 10 < DFG < 30 ml/min :,"Rappel : Avec un DFG entre 10 et 30 ml/min , la dose usuelle doit être réduite au quart de celle-ci.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si DFG < 10 ml/min :,"Attention ! Avec un DFG inférieur à 10 ml/min , le sotalol est contre-indiqué !",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d’insuffisance cardiaque , d’insuffisance coronarienne (angor) , d’infarctus du myocarde récent ou de trouble de la conduction (ex : BAV ou Bloc de branche) , BPCO ou Asthme sévère :",Attention ! Médicament contre-indiqué chez ce patient présentant [une insuffisance cardiaque/ une insuffisance coronarienne/ un infarctus du myocarde de moins de 2 semaines/ un bloc de branche gauche complet/ un bloc bifasciculaire/ un bloc auriculo-ventriculaire du 2ème et du 3ème degré/ une BPCO sévère/ un asthme sévère]. Revoir la prescription par un cardiologue.,Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des intéractions médicamenteuses :,Co-prescription Verapamil & Diltiazem :,"Attention ! l’association entre le sotalol et le [Vérapamil/Diltiazem] fait l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM, octobre 2020] pour trouble de l’automatisme (bradycardie excessive, arrêt sinusal) , troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sotalol [SOTALEX],Contrôle des intéractions médicamenteuses :,Co-prescription de médicament torsadogène (voir liste des torsadogènes) :,"Attention médicament torsadogène [contre-indiqué avec le [Citalopram, Escitalopram, Dompéridone, Hydroxyzine][déconseillé avec les autres torsadogènes de la liste de l'ANSM] à cause du risque d’allongement du QT menant à une torsade de pointe.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Tiotropium [SPIRIVA / SPIRIVA RESPIMAT],0,Antécédent de BPCO :,Traitement bronchodilatateur continu pour soulager les symptômes chez les patients adultes présentant une bronchopneumopathie chronique obstructive (BPCO). A poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des indications :,Utilisée UNIQUEMENT pour traitement de l’HTA sans IEC ou sartan :,Prise en charge de l’HTA. Privilégier un traitement de 1ère intention avec un IEC (ou Sartan si intolérance à IEC) qui dispose d’une action anti-hypertensive plus large comprenant le mécanisme d’action de la Spironolactone. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des indications :,Association avec l'altizide :,Prise en charge de l’HTA. Kaliémie à surveriller. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. À poursuivre,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des indications :,Utilisée pour traitement de l’insuffisance cardiaque :,Prise en charge de l’insuffisance cardiaque chronique. Attention médicament hyperkaliémiant. À poursuivre.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des contre-indications et précautions d'emplois :,Si DFG < 30 ml/min :,Attention ! Ce médicament est contre-indiqué chez ce patient présentant un DFG inférieur à 30 ml/min. Revoir la prise en charge et surveiller la kaliémie.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des contre-indications et précautions d'emplois :,Kaliémie > 5.5mmol/L :,ATTENTION ! Medicament contre-indiqué en cas d’hyperkaliémie. Préconiser l’arrêt immédiat du diurétique épargneur de potassium.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des contre-indications et précautions d'emplois :,Patient insuffisant rénal chronique :,La spironolactone est un médicament qui fait l'objet de précautions d'emploiss chez le patient insuffisant rénale chronique à cause d'une majoration de la rétention potassique par l'antikaliurétique. Un contrôle strict de la kaliémie est recommandée.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des intéractions médicamenteuses :,"Co-prescription amiloride, eplerenone, triamterene ou canrenoate de potassium SANS co-prescription d'hypokaliémiant :","Attention ! L'association de la spironolaction et de [amiloride/eplerenone/triamterene/canrenoate] fait l'objet d'une interaction médicamenteuse de type : CONTRE-INDICATION pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des intéractions médicamenteuses :,Co-prescription IEC ou ARA II SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec [Insérer l'IEC ou l'ARA II] fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des intéractions médicamenteuses :,Co-prescription Ciclosporine/Tacrolimus SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec [la ciclosporine/le tacrolimus] fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des intéractions médicamenteuses :,Co-prescription de sels de potassium SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec les sels de potassium fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des intéractions médicamenteuses :,Co-prescription Lithium :,"Attention ! L'association de diurétiques antikaliurétiques avec le lithium fait l'objet d'une précaution d'emploi pour risque d'augmentation de la lithiémie avec signes de surdosage en lithium, comme lors d’un régime désodé (diminution de l’excrétion urinaire du lithium). Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Levodopa/Carbidopa/Entacapone [STALEVO],0,Antécédent de maladie de Parkinson :,"Prise en charge de la maladie de Parkinson. Médicament à l’origine d’hypotension orthostatique et, par conséquent, de chute. A prendre en compte. Note : Les urines peuvent prendre une coloration brun-rouge sous l'effet de l'entacapone, ce phénomène est bénin. A poursuivre.",(À TRAITER),0,0,3,0,1,0,0,0,0,1,0,0,0,0
Levodopa/Carbidopa/Entacapone [STALEVO],Contrôle des intéractions médicamenteuses :,Co-prescription neuroleptique (caché ou non) :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",(À TRAITER),0,0,3,0,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des indications :,AVEC Antécédent de schizophrénie et SANS anticholinergique antiparkinsonien :,Prise en charge de la schizophrénie. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament sujet à l’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. La posologie minimale efficace doit toujours être recherché sachant que les doses doivent être diminués de moitié chez le sujet âgé. À poursuivre.,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des indications :,AVEC Antécédent de schizophrénie et AVEC anticholinergique antiparkinsonien :,Prise en charge de la schizophrénie. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament sujet à l’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. Privilégier les neuroleptiques atypiques à faible dose afin de limiter le syndrome pseudo-parkinsonien et ainsi limiter les effets anticholinergiques periphériques et centraux (= syndrome confusionnel) du [Insérer le nom de l'anticholinergique antiparkinsonien].,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des indications :,SANS Antécédent de schizophrénie :,"Prise en charge des troubles psychotiques et/ou de l’agressivité. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament à l’origine d’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. À éviter chez la personne âgée pour les problèmes comportementaux de la démence ou du délire, sauf lorsqu'il existe un risque de préjudice pour le patient lui-même ou son entourage.",(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de maladie de Parkinson :,"Attention ! Ce médicament antidopaminergique centrale est contre-indiqué chez les patients Parkinsionien du fait d'un risque d'inefficacité  médicamenteuse du traitement dopaminergique et d'aggravation des symptômes. Privilégier, en l'absence de contre-indication, un traitement par Dompéridone.",Réglé,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des intéractions médicamenteuses :,Co-prescription de médicament torsadogène (voir liste des torsadogènes) :,"Attention médicament torsadogène [contre-indiqué avec le [Citalopram, Escitalopram, Dompéridone, Hydroxyzine][déconseillé avec les autres torsadogènes de la liste de l'ANSM] à cause du risque d’allongement du QT menant à une torsade de pointe.",(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des intéractions médicamenteuses :,Co-prescription dopaminergique  :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
Sulpiride [DOGMATIL],Contrôle des intéractions médicamenteuses :,"Co-prescription neuroleptique caché (métoclopramide,métopimazine, alimémazine, oxomemazine, prométhazine, flunarizine, buspirone, amoxapine) :",Attention ! La co-prescription de plusieurs antidopaminergiques est sujet à l'augmentation du risque de syndrome malin des neuroleptiques (rare mais très grave). À prendre en compte. ,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0,0,0,0
SUVEAL DUO caps,0,Complément aliméntaire :,Complément alimentaire à base de zinc et d'omega 3 afin de contribuer au maintien d'une vision normale. À poursuivre si besoin.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budesonide / Formoterol [SYMBICORT],0,Antécédent d'asthme ou de BPCO :,Prise en charge continu de l'asthme ou de la BPCO sévère.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunier d'afrique [TADENAN],0,Antécédent d’HBP :,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. A reprendre. ,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tadalafil [CERIS],0,(À TRAITER),(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des indications :,Antécédent d’HBP :,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des indications :,Prescription chez une femme :,Prise en charge d'un trouble mictionnelle. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des posologies :,Prescription le matin :,"Privilégier une prescription de l'alpha-bloquant au soir afin de minimiser le risque d'hypotension orthostatique et, par conséquent, de chute. ",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'hypotension orthostatique (Co-prescription GUTRON ou FLUCORTAC) :,"Attention ! Médicament contre-indiqué en cas d'antécédent d'hypotension orthostatique (Risque élevé de chute chez la personne âgée). Préconiser l'arrêt du traitement et privilégier, si un traitement pharmacologique est nécessaire, la silodosine qui n'est pas contre-indiqué ou un inhibiteur de la 5-alpha réductase (ex : Finsatéride) avec surveillance d'apparition de cas d'anxiété et/ou de dépression sous ce traitement.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des intéractions médicamenteuses :,Co-prescription urapidil :,"L’utilisation concomitante de l’urapidil et du tamsulosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM, 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des intéractions médicamenteuses :,"Co-prescription inhibiteur modéré du CYP 3A4 (Diltiazem, Verapamil ou Amiodarone) :","Attention ! L'association du tamsulosine et du [Diltiazem/Amiodarone/Verapamil], inhibiteur modéré du CYP 3A4, fait l'objet d'une précaution d'emploi pour risque d’augmentation des concentrations plasmatiques du tamsulosine et de ses effets indésirables. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des intéractions médicamenteuses :,Co-prescription inhibiteur puissants du CYP 3A4 :,"Attention ! L'association du tamsulosine et du [inserer le médicament], inhibiteur puissant du CYP 3A4, fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉE pour risque d’augmentation des concentrations plasmatiques du tamsulosine et de ses effets indésirables. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,Antécédent d’HTA (seule ou en association fixe MICARDISPLUS) :,Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,"Antécédent de coronaropathie, d’AVC, ou d'artériopathie périphérique :",Traitement de réduction de la morbimortalité de cause cardiovasculaire chez les patients présentant une maladie cardiovasculaire athérothrombotique connue [antécédents de coronaropathie/ d'accident vasculaire cérébral/ d'artériopathie périphérique)]. Attention médicament hyperkaliémiant. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,Antécédent de diabète de type 2 avec atteinte d’organe documentée :,Traitement de réduction de la morbimortalité de cause cardiovasculaire chez le patient diabétique de type 2 avec une atteinte d’organe cible documentée. Attention médicament hyperkaliémiant. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,Co-prescription de Lithium :,La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le telmisartan et le lithium (Thésaurus de l’ANSM 2020).,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
