Index,Condition,Paragraphe,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Pregabaline [LYRICA],Antécédent d’épilepsie (ou co-prescription d’antiépileptiques),Prise en charge de l’épilepsie partielle en association avec [Mettre l’antiépileptique associé]. A reprendre.,0,0,0,1,0,0,0,0,0,0
Pregabaline [LYRICA],Antécédent de douleurs neuropathiques,Prise en charge de douleurs neurogènes. Médicament à l’origine de confusions et de désorientations de manière fréquente (entre 1 et 10% des patients). Médicament sujet à la dépendance (prévoir un arrêt progressif).,0,0,0,1,0,0,0,0,0,0
Pregabaline [LYRICA],A rajouter pour patient admis aux urgences pour insuffisance respiratoire.,Attention ! Médicament aggravant l’insuffisance respiratoire.,0,0,0,1,0,0,0,0,0,0
Primidone,(À TRAITER),(À TRAITER),0,0,0,1,0,0,0,0,0,0
Promethazine [PHENERGAN 25 mg],Par défaut :,Prise en charge de l’insomnie occasionnelle ou transitoire. Médicament anticholinergique; antidopaminergique; antiadrénergique et antihistaminique centrale déconseillée chez les sujets âgés qui; du fait de leur plus grande sensibilité; présentent un risque accru d'hypotension orthostatique; de vertiges; de sédation; de confusion; d'effets extrapyramidaux avec troubles de la marche; le tout majorant le risque de chute. Privilégier les Z-drugs  (zolpidem ou zopiclone). Prescription max 4 semaines.,3,0,1,1,1,0,0,0,1,1
Promethazine [PHENERGAN 25 mg],A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart);ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de l’alimemazine. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine. Prégabaline si indication douleurs neuropathiques.,3,0,1,1,1,0,0,0,1,1
Promethazine [PHENERGAN 25 mg],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,0,1,1,1,0,0,0,1,1
Propranolol,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Quetiapine [XEROQUEL],AVEC Antécédent de schizophrénie ou trouble bipolaire ou trouble dépressif majeur.,Prise en charge de la schizophrénie ou des épisodes maniaques du trouble bipolaire ou d’un trouble dépressif majeur. Médicament sujet à l’hypotension orthostatique et; par conséquent; de chute (Vigilance). Médicament sédatif (antagoniste H1 central) et anticholinergique à prendre en compte chez le sujet âgé. Médicament responsable de désordres métaboliques : hyperglycémie; dyslipidémie et prise de poids à surveiller.  A poursuivre.,3,2,0,1,0,0,0,0,1,1
Quetiapine [XEROQUEL],SANS Antécédent de schizophrénie ou trouble bipolaire ou trouble dépressif majeur.,Pas d’antécédent de schizophrénie ou trouble bipolaire dans le dossier médical. Rappel : les antipsychotiques exposent à un risque accru d’AVC; d’hypotension orthostatique et syndrome extrapyramidal avec risque de chute et sont responsable d’un taux plus élevé de déclin cognitif et de mortalité chez les sujets atteints de démence. A éviter pour les problèmes comportementaux de la démence ou du délire; à moins que la personne âgée menace de se faire du mal ou d’en faire aux autres.,3,2,0,1,0,0,0,0,1,1
Quetiapine [XEROQUEL],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,2,0,1,0,0,0,0,1,1
Quinidine,(À TRAITER),(À TRAITER),1,0,0,0,0,0,0,0,0,0
Rabeprazole [PARIET],Sans antécédent AVEC  prescription  de Kardegic,Pas d’indication aux IPP au long cours (RGO avec œsophagite; corticothérapie avec épigastralgie; hernie hiatale) dans le dossier médical. Pour rappel; le Kardegic n’est pas considéré comme AINS à la posologie AAP. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose;  hypoMn; diarrhée associée à C. difficile; carence en vit B12; infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.,0,0,0,0,1,0,0,0,0,0
Rabeprazole [PARIET],Sans antécédent SANS prescription de Kardegic,Pas d’indication aux IPP au long cours (RGO avec œsophagite; corticothérapie avec épigastralgie; hernie hiatale) dans le dossier médical. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose;  hypoMn; diarrhée associée à C. difficile; carence en vit B12; infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.,0,0,0,0,1,0,0,0,0,0
Rabeprazole [PARIET],A rajouter si antécédent de RGO sans œsophagite,Dans le RGO sans œsophagite; les IPP sont indiqués uniquement pour 4 semaines max.,0,0,0,0,1,0,0,0,0,0
Rabeprazole [PARIET],Avec indication au long cours (Prévention RGO en présence d’œsophagite; Traitement d’entretien de l’ulcère duodénal; Hernie Hiatal; Syndrome de Zollinger-Ellison; Corticothérapie au long cours avec épigastralgie) :,[Prévention de RGO en présence d’œsophagite./Traitement d’entretien de l’ulcère duodénal. / Prise en charge du syndrome de Zollinger-Ellison./ Traitement des épigastralgies lors d’un traitement par corticothérapie au long cours.] A reprendre. Attention prendre en compte et anticiper les effets indésirables importants des IPP au long cours : ostéoporose; hypomagnésémie; diarrhée associée à C. difficile; carence en vitamine B12; infections pulmonaires…,0,0,0,0,1,0,0,0,0,0
Rabeprazole [PARIET],A rajouter si co-prescription : méthotrexate > 20 mg/semaine,Attention ! Risque d’augmentation de la toxicité du méthotrexate par diminution de son élimination rénale par le rabéprazole.,0,0,0,0,1,0,0,0,0,0
Racecadotril [TIORPHAN],Par défaut :,Prise en charge de la diarrhée. A reprendre si besoin.,0,0,0,0,0,0,0,0,0,0
Racecadotril [TIORPHAN],A rajouter en cas de co-prescription de Gliptines; Inhibiteurs de mTOR ou IEC,Attention ! L’association entre le racécadotril et [Gliptines/Inhibiteurs de mTOR/IEC] est déconseillée (Thésaurus de l’ANSM 2020) et à risque de majoration de la survenue d’une réaction vasculaire à type d’angio-oedème de la face et du cou pouvant être fatale. Privilégier la diosméctite (SMECTA).,0,0,0,0,0,0,0,0,0,0
Ramipril,Antécédent d’HTA (seul ou en association fixe COTRIATEC; PREMINOR),Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,Antécédent d’insuffisance cardiaque,Prise en charge de l’insuffisance cardiaque. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,Antécédent d’infarctus du myocarde,Traitement médicamenteux post-infarctus (Protocole BASIC). Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,Antécédent de cardiopathie ischémique autre qu’infarctus du myocarde,Traitement de réduction de la morbimortalité cardiovasculaire chez les patients présentant une maladie cardiovasculaire athérothrombotique manifeste. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,Antécédent de diabète avec  au moins 1 facteur de risque cardiovasculaire.,Traitement de réduction de la morbimortalité cardiovasculaire chez les patients présentant un diabète avec au moins 1  facteur de risque cardiovasculaire. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,ATCD de néphropathie glomérulaire diabètique microalbuminurique ou macroalbuminurique OU non-diabétique manifeste (Glomerulonéphrite),Prise en charge de la néphropathie glomérulaire [diabètique/ non-diabétique telle que définie par une macroprotéinurie supérieur ou égale à 3 g/jour]. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Ramipril,A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par l’énalapril est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une ASSOCIATION DECONSEILLEE entre l’énalapril et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Ramipril,A rajouter en cas de co-prescription de AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par l’énalapril est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
Ramipril,A rajouter en cas de co-prescription de Gliptines; Inhibiteurs de mTOR ou Racécadotril,Attention ! L’association entre le ramipril et [Gliptines/Inhibiteurs de mTOR/Racécadotril] est déconseillée (Thésaurus de l’ANSM 2020) et à risque de majoration de la survenue d’une réaction vasculaire à type d’angio-oedème de la face et du cou pouvant être fatale. Il convient de rechercher des antécédents de survenue de cet effet et de mesurer la nécessité de cette association.,0,0,0,0,0,0,1,0,0,0
Ramipril,A rajouter si co-prescription d’un ARA II,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Rasagiline,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,1,0
Repaglinide,Par défaut :,Risque d’hypoglycémies sévères et absence de preuve sur la réduction du risque cardio‐vasculaire. Aucune étude clinique réalisée chez les personnes âgées ≥ 75 ans dans le traitement du diabète de type 2.,0,0,0,0,1,0,0,0,0,0
Rivaroxaban [XARELTO],Prévention AVC en cas de FA et posologie non adaptée.,Attention; cette posologie n’est pas recommandée en cas de fibrillation auriculaire. La posologie est de 20 mg; une fois par jour; et de 15 mg; une fois par jour; en cas d’insuffisance rénale modérée ou sévère.,0,0,0,0,0,0,0,0,0,0
Rivaroxaban [XARELTO],Prévention AVC en cas de FA et posologie adaptée.,Prévention du risque cérébrovasculaire suite au diagnostic d’une fibrillation auriculaire. Posologie adaptée. A reprendre.,0,0,0,0,0,0,0,0,0,0
Rivaroxaban [XARELTO],Prévention des  TVP ou d’EP; Posologie adaptée.,Prévention des récidives des évènements thromboemboliques sous forme de TVP ou d’EP. A reprendre.,0,0,0,0,0,0,0,0,0,0
Rivaroxaban [XARELTO],Prévention des  TVP ou d’EP; Posologie non adaptée.,Attention; cette posologie n’est pas recommandée dans la prévention des récidives des évènements thromboemboliques sous forme de TVP ou d’EP. [Expliquer pourquoi],0,0,0,0,0,0,0,0,0,0
Rivaroxaban [XARELTO],Rappel des interactions médicamenteuses,Association déconseillée avec le rivaroxaban : AINS; Inducteurs enzymatiques anticonvulsivants; rifampicine; fluconazole et Inhibiteur puissant du 3A4 (voir liste thésaurus ANSM),0,0,0,0,0,0,0,0,0,0
Rivastigmine,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Rilmenidine [HYPERIUM],Antécédent d’HTA :,Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique; bradycardie; syncope et chutes. Risque de sédation; syndrome dépressif et constipation. A éviter chez le patient âgé. Préconiser un arrêt PROGRESSIF du traitement en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,1,1,0,0,0,0,0
Rilmenidine [HYPERIUM],Co-prescription beta-bloquant indiqué dans l’insuffisance cardiaque.,Attention ! Interaction faisant l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM; oct 2020] pour cause de diminution centrale du tonus sympathique et effet vasodilatateur des antihypertenseurs centraux; préjudiciable en cas d’insuffisance cardiaque traitée par bêta-bloquant et vasodilatateur. Préconiser un arrêt PROGRESSIF du Rilménidine.,0,0,0,1,1,0,0,0,0,0
Rilmenidine [HYPERIUM],Si antécédent de dépression ou co-prescription antidépresseur :,Attention !  Ce médicament peut être responsable de syndrome dépressif qui fait l’objet d’une contre-indication en cas d’ « état dépressif grave ». En outre d’un risque majoré d’hypotension orthostatique; bradycardie; syncope et chutes. Préconiser un arrêt PROGRESSIF de ce traitement chez le patient âgé en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,1,1,0,0,0,0,0
Rilmenidine [HYPERIUM],Si DFG < 15 ml/min :,Attention ! Avec une DFG inférieur à 15 mL/min; le Rilménidine est contre-indiqué. Préconiser un arrêt PROGRESSIF du médicament.,0,0,0,1,1,0,0,0,0,0
Ropinirol [REQUIP; ADARTEL],Antécédent de Parkinson (ADARTEL),Prise en charge de la maladie de Parkinson. Attention; médicament à l’origine d’endormissement brusque et d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre.,0,0,0,1,0,0,0,0,1,0
Ropinirol [REQUIP; ADARTEL],Prise uniquement le soir (REQUIL),Prise en charge symptomatique du syndrome idiopathique des jambes sans repos modéré à sévère. Attention; médicament à l’origine d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre si besoin.,0,0,0,1,0,0,0,0,1,0
Rosuvastatine [CRESTOR],Prévention primaire (dyslipidémie) chez le plus de 80 ans,Absence de preuve formelle de l’efficacité des statines sur la réduction de la mortalité toutes causes chez les sujets âgés de plus de 80 ans à faible risque cardiovasculaire en prévention primaire. Effets indésirables musculo‐squelettiques (myalgies; myopathies; rhabdomyolyse); risque de diabète et d’atteintes hépatiques. Privilégier l’abstention thérapeutique.,0,0,0,0,0,0,0,0,0,0
Rosuvastatine [CRESTOR],Prévention secondaire (SCA),Prévention secondaire des complications cardiovasculaires suite au diagnostic d’un syndrome coronarien aigu. A reprendre.,0,0,0,0,0,0,0,0,0,0
Rotigotine [NEUPRO],Antécédent de Parkinson,Prise en charge de la maladie de Parkinson. Attention; médicament à l’origine d’endormissement brusque et d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre.,0,0,0,0,0,0,0,0,1,0
Rotigotine [NEUPRO],Prise uniquement le soir,Prise en charge symptomatique du syndrome idiopathique des jambes sans repos modéré à sévère. Attention; médicament à l’origine d’hypotension orthostatique; et par conséquent; de chute. A prendre en compte. A poursuivre si besoin.,0,0,0,0,0,0,0,0,1,0
Risedronate [ACTONEL],Par défaut :,Prise en charge de l’ostéoporose. A reprendre.,0,0,0,0,0,0,0,0,0,0
Risperidone [RISPERDAL],AVEC Antécédent de schizophrénie ou trouble bipolaire.,Prise en charge de la schizophrénie ou des épisodes maniaques du trouble bipolaire. Médicament sujet à l’hypotension orthostatique et; par conséquent; de chute (Vigilance). A poursuivre.,1,0,0,1,0,0,0,0,1,0
Risperidone [RISPERDAL],Pour le traitement de l’agressivité.,Médicament sédatif et à l’origine d’hypotension orthostatique (activité alpha bloquante) et de syndrome extrapyramidal et; par conséquent; de chutes (effet indésirable fréquent). Rappel : Dans l'agressivité persistante; le traitement doit être de courte durée (jusqu'à 6 semaines) et est indiqué chez les patients présentant une démence d'Alzheimer modérée à sévère ne répondant pas aux approches non-pharmacologiques et lorsqu'il existe un risque de préjudice pour le patient lui-même ou les autres.,1,0,0,1,0,0,0,0,1,0
Risperidone [RISPERDAL],SANS Antécédent de schizophrénie ou trouble bipolaire.,Pas d’antécédent de schizophrénie ou trouble bipolaire dans le dossier médical. Rappel : les antipsychotiques exposent à un risque accru d’AVC; d’hypotension orthostatique et syndrome extrapyramidal avec risque de chute et sont responsable d’un taux plus élevé de déclin cognitif et de mortalité chez les sujets atteints de démence. A éviter pour les problèmes comportementaux de la démence ou du délire; à moins qu'il existe un risque de préjudice pour le patient lui-même ou les autres.,1,0,0,1,0,0,0,0,1,0
Salbutamol [VENTOLINE; AIROMIR],Prendre une bouffée en cas de crise.,Traitement de la crise d'asthme et/ou des exacerbations. A reprendre.,0,0,0,0,0,0,0,0,0,0
Salbutamol [VENTOLINE; AIROMIR],Prendre une bouffée une ou plusieurs fois par jour.,Traitement de la crise d'asthme et/ou des exacerbations. Avec une durée d'action de 15 min; le salbutamol est uniquement un traitement de crise. Si son utilisation est nécessaire plusieurs fois par semaine; préconiser l'instauration d'un traitement de fond avec un agoniste beta 2 à longue durée d'action (ex : ONBREZ).,0,0,0,0,0,0,0,0,0,0
Scopolamine [SCOPODERM],Si utilisé en tant qu’antiémétique :,Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation; rétention urinaire; trouble de l’accomodation; tachycardie) et centraux (troubles confusionnelles). A éviter chez la personne âgée. Si traitement pharmacologique nécessaire : dompéridone (< 30 mg/jour) si absence de contre‐indication. Traitement limité à 7 jours. ,3,3,0,0,1,0,0,0,0,0
Selegiline,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,1,0
Fluticasone/Salmeterol [SERETIDE],Antécédent d’asthme,Traitement de fond de l'asthme. A reprendre.,0,0,0,0,0,0,0,0,0,0
Fluticasone/Salmeterol [SERETIDE],Antécédent de BPCO avec VEMS < 60%,Traitement de fond de la BPCO avec VEMS inférieur à 60%. A reprendre.,0,0,0,0,0,0,0,0,0,0
Fluticasone/Salmeterol [SERETIDE],Pas d’antécédent.,Traitement de fond de l'asthme ou de la BPCO avec VEMS inférieur à 60%. A revoir l’indication.,0,0,0,0,0,0,0,0,0,0
Sertraline [ZOLOFT],Aucun antécédent retrouvé dans le dossier médical.,Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V); de TOC; de phobie sociale ou de trouble panique. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé).,0,0,0,0,0,0,0,0,0,1
Sertraline [ZOLOFT],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,0,0,0,0,0,0,0,0,1
Sertraline [ZOLOFT],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,0,0,0,0,0,0,0,0,0,1
SEVELAMER,Patient hémodyalisé :,Prise en charge de l’hyperphosphorémie chez l’adulte. A poursuivre selon le dosage.,0,0,0,0,0,0,0,0,0,0
Simvastatine,Prévention primaire (dyslipidémie) chez le plus de 80 ans,Absence de preuve formelle de l’efficacité des statines sur la réduction de la mortalité toutes causes chez les sujets âgés de plus de 80 ans à faible risque cardiovasculaire en prévention primaire. Effets indésirables musculo‐squelettiques (myalgies; myopathies; rhabdomyolyse); risque de diabète et d’atteintes hépatiques. Privilégier l’abstention thérapeutique.,0,0,0,0,0,0,0,0,0,0
Simvastatine,Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose. A reprendre.,0,0,0,0,0,0,0,0,0,0
Simvastatine,En association avec Diltiazem; Vérapamil; Amlodipine; Amiodarone ou Fluconazole,Attention; risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse et dénutrition; par diminution du métabolisme hépatique de l'hypocholestérolémiant par le [Diltiazem / Vérapamil/ Amlodipine / Amiodarone / Fluconazole] (inhibition du CYP 3A4). Conduite à tenir : Revoir la balance bénéfice risque chez le MUPA; ne pas dépasser la posologie de 20 mg/j de simvastatine ou utiliser une autre statine non concernée par ce type d’interaction (ex : Rosuvastatine).,0,0,0,0,0,0,0,0,0,0
Levodopa/Carbidopa [SINEMET],Antécédent maladie de Parkinson.,Prise en charge de la maladie de Parkinson. Médicament à l’origine d’hypotension orthostatique et; par conséquent; de chute. A prendre en compte. A poursuivre.,0,2,0,1,0,0,0,0,1,0
Sildenafil,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,1,0
Silodosine [UROREC ; SILODYX],ATCD d’HBP,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament à risque d’hypotension orthostatique et; par conséquent; de chutes. Vigilance.,0,0,0,0,0,0,0,0,1,0
Silodosine [UROREC ; SILODYX],Si co-prescription urapidil ,L’utilisation concomitante de l’urapidil et du silodosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM; 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.,0,0,0,0,0,0,0,0,1,0
Solifenacine,Par défault :,Prise en charge symptomatique de la pollakiurie et/ou de l'impériosité urinaire et/ou de l'incontinence urinaire par impériosité pouvant s'observer en cas d'hyperactivité vésicale. Attention; médicament anticholinergique périphérique; une précaution d’emploi est à prendre en cas de constipation chronique. A reprendre si besoin.,0,0,0,0,0,0,0,0,0,0
Sotalol,Antécédent d’arythmie sans précision,Prévention des récidives des troubles ventriculaires ou supraventriculaires documentés. A poursuivre sous surveillance. Attention un allongement du QT supérieur à 480 ms ; impose une diminution/interruption du traitement [HAS FA 2018].,0,0,1,0,0,0,0,1,0,0
Sotalol,Antécédent de FA,Prise en charge de la fibrillation auriculaire symptomatique; paroxystique ou persistante; malgré le contrôle de la fréquence cardiaque. Attention un allongement du QT supérieur à 480 ms ; impose une diminution/interruption du traitement [HAS FA 2018].,0,0,1,0,0,0,0,1,0,0
Sotalol,Si co-prescription Verapamil & Diltiazem,Attention ! l’association entre le sotalol et le [Vérapamil/Diltiazem] fait l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM; octobre 2020] pour trouble de l’automatisme (bradycardie excessive; arrêt sinusal) ; troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque.,0,0,1,0,0,0,0,1,0,0
Sotalol,A rajouter si co-prescription de : (Es)citalopram; Hydroxyzine; Dompéridone ; Sulpiride ; Haloperidol ; ,Attention médicament torsadogène [contre-indiqué avec le [Citalopram; Escitalopram; Dompéridone; Hydroxyzine][déconseillé avec le [sulpiride/haloperidol/donepezil]] à cause du risque d’allongement du QT menant à une torsade de pointe.,0,0,1,0,0,0,0,1,0,0
Sotalol,Si 30 < DFG < 60 ml/min,Rappel : Avec un DFG entre 30 et 60 ml/min ; la dose usuelle doit être réduite de moitié.,0,0,1,0,0,0,0,1,0,0
Sotalol,Si 10 < DFG < 30 ml/min,Rappel : Avec un DFG entre 10 et 30 ml/min ; la dose usuelle doit être réduite au quart de celle-ci.,0,0,1,0,0,0,0,1,0,0
Sotalol,Si DFG < 10 ml/min,Attention ! Avec un DFG inférieur à 10 ml/min ; le sotalol est contre-indiqué !,0,0,1,0,0,0,0,1,0,0
Sotalol,Antécédent d’insuffisance cardiaque ; d’insuffisance coronarienne (angor) ; d’infarctus du myocarde récent ou de trouble de la conduction (ex : BAV ou Bloc de branche) ; BPCO ou Asthme sévère.,Attention ! Médicament contre-indiqué chez ce patient présentant [une insuffisance cardiaque/ une insuffisance coronarienne/ un infarctus du myocarde de moins de 2 semaines/ un bloc de branche gauche complet/ un bloc bifasciculaire/ un bloc auriculo-ventriculaire du 2ème et du 3ème degré/ une BPCO sévère/ un asthme sévère]. Revoir la prescription par un cardiologue.,0,0,1,0,0,0,0,1,0,0
Spironolactone [ALDACTONE],Utilisée UNIQUEMENT pour traitement de l’HTA sans IEC ou sartan,Prise en charge de l’HTA. Privilégier un traitement de 1ère intention avec un IEC (ou Sartan si intolérance à IEC) qui dispose d’une action anti-hypertensive plus large comprenant le mécanisme d’action de la Spironolactone. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,0,0,0,1,0,0,0
Spironolactone [ALDACTONE],Utilisée pour traitement de l’insuffisance cardiaque avec FEVG ≤ 35 %,Prise en charge de l’insuffisance cardiaque chronique avec FEVG ≤ 35 % ou après un infarctus du myocarde récent. A reprendre.,0,0,0,0,0,0,1,0,0,0
Spironolactone [ALDACTONE],Si DFG < 30 ml/min :,Attention ! Ce médicament est contre-indiqué chez ce patient présentant un DFG inférieur à 30 ml/min. Revoir la prise en charge et surveiller la kaliémie.,0,0,0,0,0,0,1,0,0,0
Levodopa/Carbidopa/Entacapone [STALEVO],Antécédent maladie de Parkinson.,Prise en charge de la maladie de Parkinson. Médicament à l’origine d’hypotension orthostatique et; par conséquent; de chute. A prendre en compte. Note : Les urines peuvent prendre une coloration brun-rouge sous l'effet de l'entacapone; ce phénomène est bénin. A poursuivre.,0,3,0,1,0,0,0,0,1,0
Sulpiride,(À TRAITER),(À TRAITER),0,0,1,1,0,0,0,0,1,0
Prunier d'afrique [TADENAN],Antécédent d’HBP,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. A reprendre. ,0,0,0,0,0,0,0,0,0,0
Prunier d'afrique [TADENAN],Sans antécédent d’HBP,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. Pas d’antécédent dans le dossier médical. Revoir l’indication.,0,0,0,0,0,0,0,0,0,0
Tadalafil [CERIS],(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,1,0
Tamsulosine [MECIR; OMEXEL; OMIX],ATCD d’HBP,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte.,0,0,0,0,0,0,0,0,0,0
Tamsulosine [MECIR; OMEXEL; OMIX],Si co-prescription urapidil ,L’utilisation concomitante de l’urapidil et du tamsulosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM; 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.,0,0,0,0,0,0,0,0,0,0
Telmisartan [MICARDIS; PRITOR],Antécédent d’HTA (seule ou en association fixe MICARDISPLUS),Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS; PRITOR],Antécédent de coronaropathie; d’AVC; ou d'artériopathie périphérique,Traitement de réduction de la morbimortalité de cause cardiovasculaire chez les patients présentant une maladie cardiovasculaire athérothrombotique connue [antécédents de coronaropathie/ d'accident vasculaire cérébral/ d'artériopathie périphérique)]. Attention médicament hyperkaliémiant. A reprendre.,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS; PRITOR],ATCD de diabète de type 2 avec atteinte d’organe documentée,Traitement de réduction de la morbimortalité de cause cardiovasculaire chez le patient diabétique de type 2 avec une atteinte d’organe cible documentée. Attention médicament hyperkaliémiant. A reprendre.,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS; PRITOR],A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le telmisartan et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS; PRITOR],A rajouter en cas de co-prescription d’AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
